Subplot	Taxon	Cover	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - V09-1 - 19-08-2023 - 0	Thymus praecox (Blóðberg)	•		ns.gigja	07-12-2023 13:35		
13098 - Vöktun náttúruverndarsvæða - V09-1 - 19-08-2023 - 0	Salix herbacea (Grasvíðir)	•		ns.gigja	07-12-2023 13:35		
13098 - Vöktun náttúruverndarsvæða - V09-1 - 19-08-2023 - 0	Kobresia myosuroides (Þursaskegg)	•		ns.gigja	07-12-2023 13:36		
13098 - Vöktun náttúruverndarsvæða - V09-1 - 19-08-2023 - 5	Silene acaulis (Lambagras)	1		ns.gigja	07-12-2023 13:38		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Salix arctica (Fjallavíðir)	1		ns.gigja	07-12-2023 13:39		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 2	Salix arctica (Fjallavíðir)	1		ns.gigja	07-12-2023 13:39		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 3	Salix arctica (Fjallavíðir)	1		ns.gigja	07-12-2023 13:39		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Salix arctica (Fjallavíðir)	2		ns.gigja	07-12-2023 13:39		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Salix arctica (Fjallavíðir)	2		ns.gigja	07-12-2023 13:39		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Salix arctica (Fjallavíðir)	2		ns.gigja	07-12-2023 13:40		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Equisetum variegatum (Beitieski)	•		ns.gigja	07-12-2023 13:40		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Festuca rubra (Vingull)	+		ns.gigja	07-12-2023 13:40		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Festuca rubra (Vingull)	+		ns.gigja	07-12-2023 13:40		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 2	Festuca rubra (Vingull)	•		ns.gigja	07-12-2023 13:40		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 2	Bistorta vivipara (Kornsúra)	•		ns.gigja	07-12-2023 13:40		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Bistorta vivipara (Kornsúra)	•		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 3	Bistorta vivipara (Kornsúra)	•		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Bistorta vivipara (Kornsúra)	•		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Bistorta vivipara (Kornsúra)	•		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Bistorta vivipara (Kornsúra)	+		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Salix herbacea (Grasvíðir)	1		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 2	Salix herbacea (Grasvíðir)	1		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 3	Salix herbacea (Grasvíðir)	1		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Salix herbacea (Grasvíðir)	1		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Salix herbacea (Grasvíðir)	1		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Salix herbacea (Grasvíðir)	+		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Empetrum nigrum (Krækilyng)	•		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Empetrum nigrum (Krækilyng)	•		ns.gigja	07-12-2023 13:41		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 3	Empetrum nigrum (Krækilyng)	•		ns.gigja	07-12-2023 13:42		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Empetrum nigrum (Krækilyng)	+		ns.gigja	07-12-2023 13:42		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Bartsia alpina (Smjörgras)	•		ns.gigja	07-12-2023 13:42		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Bartsia alpina (Smjörgras)	+		ns.gigja	07-12-2023 13:42		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Bartsia alpina (Smjörgras)	+		ns.gigja	07-12-2023 13:42		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Tofieldia pusilla (Sýkigras)	•		ns.gigja	07-12-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Equisetum arvense	•		ns.gigja	07-12-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 3	Equisetum arvense	•		ns.gigja	07-12-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 2	Equisetum arvense	•		ns.gigja	07-12-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Equisetum arvense	•		ns.gigja	07-12-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Carex lachenalii (Rjúpustör)	•		ns.gigja	07-12-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 6	Calamagrostis neglecta (Hálmgresi)	+		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 5	Calamagrostis neglecta (Hálmgresi)	+		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 3	Calamagrostis neglecta (Hálmgresi)	+		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 2	Calamagrostis neglecta (Hálmgresi)	+		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 1	Calamagrostis neglecta (Hálmgresi)	1		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 4	Calamagrostis neglecta (Hálmgresi)	1		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 0	Vaccinium uliginosum	•		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 0	Armeria maritima (Geldingahnappur)	•		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V15-3 - 25-08-2023 - 0	Carex lachenalii (Rjúpustör)	•		ns.gigja	07-12-2023 13:44		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 1	Luzula spicata (Axhæra)	•		ns.gigja	07-12-2023 13:46		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 6	Festuca rubra (Vingull)	•		ns.gigja	07-12-2023 13:46		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 1	Festuca rubra (Vingull)	+		ns.gigja	07-12-2023 13:46		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 1	Chamerion latifolium (Eyrarrós)	+		ns.gigja	07-12-2023 13:46		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 6	Chamerion latifolium (Eyrarrós)	2		ns.gigja	07-12-2023 13:46		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 1	Silene uniflora (Holurt)	•		ns.gigja	07-12-2023 13:47		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 1	Agrostis stolonifera (Skriðlíngresi)	+		ns.gigja	07-12-2023 13:47		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 4	Agrostis stolonifera (Skriðlíngresi)	•		ns.gigja	07-12-2023 13:47		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 5	Agrostis stolonifera (Skriðlíngresi)	•		ns.gigja	07-12-2023 13:47		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 6	Agrostis stolonifera (Skriðlíngresi)	1		ns.gigja	07-12-2023 13:47		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 6	Saxifraga cespitosa (Þúfusteinbrjótur)	•		ns.gigja	07-12-2023 13:47		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 6	Armeria maritima (Geldingahnappur)	+		ns.gigja	07-12-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 6	Silene acaulis (Lambagras)	+		ns.gigja	07-12-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 0	Salix arctica (Fjallavíðir)	•		ns.gigja	07-12-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 0	Festuca vivipara (Blávingull)	•		ns.gigja	07-12-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 0	Sagina nivalis (Snækrækill)	•		ns.gigja	07-12-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - V18-1 - 25-08-2023 - 0	Thymus praecox (Blóðberg)	•		ns.gigja	07-12-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 1	Agrostis stolonifera (Skriðlíngresi)	1		ns.gigja	06-12-2023 19:10	ns.gigja	08-12-2023 12:07
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 2	Agrostis stolonifera (Skriðlíngresi)	+		ns.gigja	08-12-2023 12:07		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 3	Agrostis stolonifera (Skriðlíngresi)	+		ns.gigja	08-12-2023 12:08		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 4	Agrostis stolonifera (Skriðlíngresi)	2		ns.gigja	06-12-2023 19:10	ns.gigja	08-12-2023 12:08
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 1	Bistorta vivipara (Kornsúra)	+		ns.gigja	08-12-2023 12:09		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 3	Bistorta vivipara (Kornsúra)	+		ns.gigja	08-12-2023 12:10		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 5	Bistorta vivipara (Kornsúra)	+		ns.gigja	08-12-2023 12:10		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 2	Bistorta vivipara (Kornsúra)	•		ns.gigja	08-12-2023 12:10		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 4	Bistorta vivipara (Kornsúra)	•		ns.gigja	08-12-2023 12:10		
13098 - Vöktun náttúruverndarsvæða - V06-1 - 24-08-2023 - 6	Bistorta vivipara (Kornsúra)	•		ns.gigja	08-12-2023 12:10		
