id,plot_id,image_path,comments,insert_user,insert_time,update_user,update_time
655,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6568.JPG.info,NA,nna.stella,2024-05-29T08:44:36Z,NA,NA
656,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6557.JPG.info,NA,nna.stella,2024-05-29T08:44:40Z,NA,NA
657,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6555.JPG.info,NA,nna.stella,2024-05-29T08:44:42Z,NA,NA
658,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6556.JPG.info,NA,nna.stella,2024-05-29T08:44:45Z,NA,NA
659,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6554.JPG.info,NA,nna.stella,2024-05-29T08:44:48Z,NA,NA
660,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6553.JPG.info,NA,nna.stella,2024-05-29T08:44:50Z,NA,NA
661,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6552.JPG.info,NA,nna.stella,2024-05-29T08:44:52Z,NA,NA
662,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6628.JPG.info,NA,nna.stella,2024-05-29T08:47:47Z,NA,NA
663,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6627.JPG.info,NA,nna.stella,2024-05-29T08:47:49Z,NA,NA
664,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6626.JPG.info,NA,nna.stella,2024-05-29T08:47:52Z,NA,NA
665,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6625.JPG.info,NA,nna.stella,2024-05-29T08:47:54Z,NA,NA
666,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6624.JPG.info,NA,nna.stella,2024-05-29T08:47:57Z,NA,NA
667,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6623.JPG.info,NA,nna.stella,2024-05-29T08:47:59Z,NA,NA
668,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6622.JPG.info,NA,nna.stella,2024-05-29T08:48:02Z,NA,NA
669,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6611.JPG.info,NA,nna.stella,2024-05-29T08:48:05Z,NA,NA
670,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6613.JPG.info,NA,nna.stella,2024-05-29T08:48:07Z,NA,NA
671,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6612.JPG.info,NA,nna.stella,2024-05-29T08:48:10Z,NA,NA
672,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6610.JPG.info,NA,nna.stella,2024-05-29T08:48:12Z,NA,NA
673,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6608.JPG.info,NA,nna.stella,2024-05-29T08:48:14Z,NA,NA
674,3083,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-02/IMG_6609.JPG.info,NA,nna.stella,2024-05-29T08:48:18Z,NA,NA
675,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6607.JPG.info,NA,nna.stella,2024-05-29T08:50:53Z,NA,NA
676,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6606.JPG.info,NA,nna.stella,2024-05-29T08:50:56Z,NA,NA
677,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6604.JPG.info,NA,nna.stella,2024-05-29T08:50:58Z,NA,NA
678,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6605.JPG.info,NA,nna.stella,2024-05-29T08:51:00Z,NA,NA
679,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6602.JPG.info,NA,nna.stella,2024-05-29T08:51:03Z,NA,NA
680,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6603.JPG.info,NA,nna.stella,2024-05-29T08:51:06Z,NA,NA
681,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6600.JPG.info,NA,nna.stella,2024-05-29T08:51:08Z,NA,NA
682,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6601.JPG.info,NA,nna.stella,2024-05-29T08:51:11Z,NA,NA
683,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6599.JPG.info,NA,nna.stella,2024-05-29T08:51:15Z,NA,NA
684,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6590.JPG.info,NA,nna.stella,2024-05-29T08:51:18Z,NA,NA
685,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6589.JPG.info,NA,nna.stella,2024-05-29T08:51:21Z,NA,NA
686,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6588.JPG.info,NA,nna.stella,2024-05-29T08:51:24Z,NA,NA
687,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6585.JPG.info,NA,nna.stella,2024-05-29T08:51:27Z,NA,NA
688,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6587.JPG.info,NA,nna.stella,2024-05-29T08:51:30Z,NA,NA
689,3084,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Myvatnssveit/Vistgerdir/2022 TH-MYV-01/IMG_6586.JPG.info,NA,nna.stella,2024-05-29T08:51:37Z,NA,NA
690,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6745.JPG.info,NA,nna.stella,2024-05-29T08:53:46Z,NA,NA
691,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6746.JPG.info,NA,nna.stella,2024-05-29T08:53:49Z,NA,NA
692,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6744.JPG.info,NA,nna.stella,2024-05-29T08:53:52Z,NA,NA
693,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6743.JPG.info,NA,nna.stella,2024-05-29T08:53:54Z,NA,NA
694,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6742.JPG.info,NA,nna.stella,2024-05-29T08:53:56Z,NA,NA
695,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6741.JPG.info,NA,nna.stella,2024-05-29T08:53:58Z,NA,NA
696,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6738.JPG.info,NA,nna.stella,2024-05-29T08:54:02Z,NA,NA
697,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6740.JPG.info,NA,nna.stella,2024-05-29T08:54:03Z,NA,NA
698,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6737.JPG.info,NA,nna.stella,2024-05-29T08:54:06Z,NA,NA
699,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6739.JPG.info,NA,nna.stella,2024-05-29T08:54:08Z,NA,NA
700,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6736.JPG.info,NA,nna.stella,2024-05-29T08:54:12Z,NA,NA
701,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6734.JPG.info,NA,nna.stella,2024-05-29T08:54:14Z,NA,NA
702,3087,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Skjalfandafljot/Vistgerdir/2022 S-30-1/IMG_6735.JPG.info,NA,nna.stella,2024-05-29T08:54:18Z,NA,NA
703,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6777.JPG.info,NA,nna.stella,2024-05-29T08:56:23Z,NA,NA
704,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6779.JPG.info,NA,nna.stella,2024-05-29T08:56:25Z,NA,NA
705,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6776.JPG.info,NA,nna.stella,2024-05-29T08:56:27Z,NA,NA
706,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6778.JPG.info,NA,nna.stella,2024-05-29T08:56:30Z,NA,NA
707,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6775.JPG.info,NA,nna.stella,2024-05-29T08:56:32Z,NA,NA
708,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6773.JPG.info,NA,nna.stella,2024-05-29T08:56:34Z,NA,NA
709,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6774.JPG.info,NA,nna.stella,2024-05-29T08:56:36Z,NA,NA
710,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6771.JPG.info,NA,nna.stella,2024-05-29T08:56:38Z,NA,NA
711,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6772.JPG.info,NA,nna.stella,2024-05-29T08:56:41Z,NA,NA
712,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6770.JPG.info,NA,nna.stella,2024-05-29T08:56:44Z,NA,NA
713,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6769.JPG.info,NA,nna.stella,2024-05-29T08:56:46Z,NA,NA
714,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6759.JPG.info,NA,nna.stella,2024-05-29T08:56:50Z,NA,NA
715,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6758.JPG.info,NA,nna.stella,2024-05-29T08:56:53Z,NA,NA
716,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6760.JPG.info,NA,nna.stella,2024-05-29T08:56:56Z,NA,NA
717,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6757.JPG.info,NA,nna.stella,2024-05-29T08:57:01Z,NA,NA
718,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6755.JPG.info,NA,nna.stella,2024-05-29T08:57:03Z,NA,NA
719,3086,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-43-01/IMG_6756.JPG.info,NA,nna.stella,2024-05-29T08:57:05Z,NA,NA
720,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6795.JPG.info,NA,nna.stella,2024-05-29T08:58:44Z,NA,NA
721,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6796.JPG.info,NA,nna.stella,2024-05-29T08:58:47Z,NA,NA
722,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6797.JPG.info,NA,nna.stella,2024-05-29T08:58:49Z,NA,NA
723,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6794.JPG.info,NA,nna.stella,2024-05-29T08:58:51Z,NA,NA
724,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6785.JPG.info,NA,nna.stella,2024-05-29T08:58:52Z,NA,NA
725,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6784.JPG.info,NA,nna.stella,2024-05-29T08:58:54Z,NA,NA
726,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6783.JPG.info,NA,nna.stella,2024-05-29T08:58:57Z,NA,NA
727,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6782.JPG.info,NA,nna.stella,2024-05-29T08:58:59Z,NA,NA
728,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6780.JPG.info,NA,nna.stella,2024-05-29T08:59:00Z,NA,NA
729,3085,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Fljotsheidi/Vistgerdir/2022 TH-40-02/IMG_6781.JPG.info,NA,nna.stella,2024-05-29T08:59:02Z,NA,NA
730,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6725.JPG.info,NA,nna.stella,2024-05-29T09:00:37Z,NA,NA
731,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6724.JPG.info,NA,nna.stella,2024-05-29T09:00:39Z,NA,NA
732,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6723.JPG.info,NA,nna.stella,2024-05-29T09:00:42Z,NA,NA
733,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6721.JPG.info,NA,nna.stella,2024-05-29T09:00:44Z,NA,NA
734,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6722.JPG.info,NA,nna.stella,2024-05-29T09:00:46Z,NA,NA
735,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6719.JPG.info,NA,nna.stella,2024-05-29T09:00:48Z,NA,NA
736,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6720.JPG.info,NA,nna.stella,2024-05-29T09:00:50Z,NA,NA
737,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6717.JPG.info,NA,nna.stella,2024-05-29T09:00:52Z,NA,NA
738,3088,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6718.JPG.info,NA,nna.stella,2024-05-29T09:00:55Z,NA,NA
739,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6708.JPG.info,NA,nna.stella,2024-05-29T09:01:59Z,NA,NA
740,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6706.JPG.info,NA,nna.stella,2024-05-29T09:02:02Z,NA,NA
741,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6707.JPG.info,NA,nna.stella,2024-05-29T09:02:04Z,NA,NA
742,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6705.JPG.info,NA,nna.stella,2024-05-29T09:02:07Z,NA,NA
743,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6703.JPG.info,NA,nna.stella,2024-05-29T09:02:09Z,NA,NA
744,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6704.JPG.info,NA,nna.stella,2024-05-29T09:02:11Z,NA,NA
745,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6702.JPG.info,NA,nna.stella,2024-05-29T09:02:13Z,NA,NA
746,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6701.JPG.info,NA,nna.stella,2024-05-29T09:02:14Z,NA,NA
747,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6699.JPG.info,NA,nna.stella,2024-05-29T09:02:17Z,NA,NA
748,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6700.JPG.info,NA,nna.stella,2024-05-29T09:02:19Z,NA,NA
749,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_5768.JPG.info,NA,nna.stella,2024-05-29T09:02:21Z,NA,NA
750,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_5769.JPG.info,NA,nna.stella,2024-05-29T09:02:25Z,NA,NA
751,3089,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_5770.JPG.info,NA,nna.stella,2024-05-29T09:02:29Z,NA,NA
844,3103,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Ferjubakkaflói-Sólheimatunga/NV-42-01/12082024/907A5684 - NV-42-01 Upphafspunktur.JPG.info,NA,nv.jakob,2024-09-17T10:22:30Z,NA,NA
845,3103,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Ferjubakkaflói-Sólheimatunga/NV-42-01/12082024/907A5687907A5683 - NV-42-01 Miðja.JPG.info,NA,nv.jakob,2024-09-17T10:22:41Z,NA,NA
846,3103,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Ferjubakkaflói-Sólheimatunga/NV-42-01/12082024/907A5688 - NV-42-01 Miðja.JPG.info,NA,nv.jakob,2024-09-17T10:22:50Z,NA,NA
847,3103,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Ferjubakkaflói-Sólheimatunga/NV-42-01/12082024/907A5690 - NV-42-01 Miðja.JPG.info,NA,nv.jakob,2024-09-17T10:22:55Z,NA,NA
848,3103,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Ferjubakkaflói-Sólheimatunga/NV-42-01/12082024/907A5689 - NV-42-01 Miðja.JPG.info,NA,nv.jakob,2024-09-17T10:23:01Z,NA,NA
849,3103,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Ferjubakkaflói-Sólheimatunga/NV-42-01/12082024/907A5686907A5683 - NV-42-01 Endapunktur.JPG.info,NA,nv.jakob,2024-09-17T10:23:11Z,NA,NA
853,3104,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Austurland/Vesturöræfi/KVV00/IMG_1789.JPG.info,NA,na.margret,2024-09-18T09:37:05Z,NA,NA
854,3104,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Austurland/Vesturöræfi/KVV00/IMG_1790.JPG.info,NA,na.margret,2024-09-18T09:37:07Z,NA,NA
855,3104,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Austurland/Vesturöræfi/KVV00/IMG_1791.JPG.info,NA,na.margret,2024-09-18T09:37:10Z,NA,NA
